EVENT,GENE,LENGTH,Total_Introns,Intron_Position,Repeat_Percentage,Repeat_Types,GC_Content,phylop_mean,PIR_Nuc_baseline,TPM_Nuc_baseline,TPM_Cyt_baseline,Nuclear_Enrichment,hl_gated_gwise,hl_gated_intwise,hl_gated_intwise_scaled,hl_gated_intwise_scaled_logged,stability,CpG_total,CpG_methylated_perc,Speckle_Enrichment,ssDRIP_peaks,ssDRIP_qValue,ssDRIP_cov,UMAP1_IR,UMAP2_IR,class_ir
HsaINT0116952,NUP188,682,43.0,9.0,38.56304985337243,"LINE/L2, SINE/Alu",39.73607,-0.0207577089087766,0.77,112.83,66.355,0.765873627058967,11.11,,,,noIR,14,98.03921568627452,1.16697746454429,0,,0.8396425140120697,-1.9081008,4.017671,Spliced
HsaINT0116950,NUP188,120,43.0,7.0,0.0,,21.66667,0.5323781570842286,0.33,112.83,66.355,0.765873627058967,11.11,,,,noIR,0,,1.16697746454429,0,,1.9411479731761845,5.989127,3.49772,Spliced
HsaINT0116928,NUP188,121,43.0,26.0,0.0,,56.19835,0.0640249946620315,0.43,112.83,66.355,0.765873627058967,11.11,0.162,0.0145814581458145,-1.8361990443982368,noIR,0,,1.16697746454429,121,10.4003,2.072492552257408,5.9276648,6.002375,Spliced
HsaINT0116918,NUP188,264,43.0,17.0,0.0,,45.07576,0.1278707243819958,0.79,112.83,66.355,0.765873627058967,11.11,,,,noIR,4,100.0,1.16697746454429,264,10.4003,1.262373065454655,0.17187126,4.43895,Spliced
HsaINT0116919,NUP188,93,43.0,18.0,32.25806451612903,LINE/CR1,44.08602,0.2146195620526154,0.435,112.83,66.355,0.765873627058967,11.11,,,,noIR,0,,1.16697746454429,93,10.4003,1.939394945750128,6.82,4.6127887,Spliced
HsaINT0116971,NUP205,354,42.0,26.0,0.0,,33.61582,0.077161473330907,0.41,118.765,80.1,0.5682355893514022,7.394,,,,noIR,0,,0.499110833596142,0,,0.5666224196221871,-0.048529003,2.5353475,Spliced
HsaINT0116969,NUP205,589,42.0,24.0,0.0,,30.05093,0.2131258488256962,0.23,118.765,80.1,0.5682355893514022,7.394,,,,noIR,4,100.0,0.499110833596142,0,,0.1094622041486829,0.45277593,1.0912535,Spliced
HsaINT0116954,NUP205,3457,42.0,10.0,54.035290714492334,SINE/Alu,40.93144,0.0401698501103695,0.35,118.765,80.1,0.5682355893514022,7.394,,,,noIR,92,95.10664993726476,0.499110833596142,0,,0.7064129834076961,0.6840851,0.67025405,Spliced
HsaINT0116968,NUP205,1642,42.0,23.0,11.20584652862363,"SINE/Alu, Simple_repeat",28.56273,0.0771419868926817,0.185,118.765,80.1,0.5682355893514022,7.394,,,,noIR,16,86.29032258064517,0.499110833596142,0,,0.6428192324053308,-0.17563477,1.2219349,Spliced
HsaINT0116980,NUP205,2232,42.0,34.0,26.70250896057348,"DNA/hAT-Charlie, SINE/Alu, Simple_repeat",37.36559,-0.0272447331715103,0.885,118.765,80.1,0.5682355893514022,7.394,,,,noIR,18,94.65648854961832,0.499110833596142,0,,0.7331127726558504,-0.013182633,2.2893867,Spliced
HsaINT0116975,NUP205,2444,42.0,3.0,72.50409165302783,"LINE/CR1, LINE/L2, SINE/Alu",38.66612,0.0471919769673016,0.28,118.765,80.1,0.5682355893514022,7.394,,,,noIR,38,95.65217391304348,0.499110833596142,0,,0.7709011646756438,-2.5328262,2.1237862,Spliced
HsaINT0116966,NUP205,331,42.0,21.0,0.0,,34.13897,0.1548090936986475,0.36,118.765,80.1,0.5682355893514022,7.394,,,,noIR,0,,0.499110833596142,0,,0.1896077639598266,-1.0732025,2.8295395,Spliced
HsaINT0116972,NUP205,729,42.0,27.0,0.0,,36.48834,0.0356291221932234,0.755,118.765,80.1,0.5682355893514022,7.394,,,,noIR,6,94.73684210526316,0.499110833596142,0,,0.1986356633758866,-0.47335303,0.3691508,Spliced
HsaINT0117008,NUP210,1051,39.0,21.0,11.798287345385347,LINE/L2,47.76403,-0.1690361902279601,0.37,110.105,47.97,1.198675640248569,10.376,,,,noIR,24,93.5897435897436,,0,,0.2858658932755482,2.4707518,6.515722,Spliced
HsaINT0117001,NUP210,1874,39.0,15.0,34.845250800426896,"DNA/hAT-Charlie, SINE/MIR, Simple_repeat",52.29456,-0.3609663632728067,0.395,110.105,47.97,1.198675640248569,10.376,0.127,0.0122397841171935,-1.9122262421200669,noIR,48,93.5672514619883,,0,,0.2993593837618409,1.2461822,6.5308676,Spliced
HsaINT0117005,NUP210,99,39.0,19.0,0.0,,67.67677,-0.0130510202761055,0.665,110.105,47.97,1.198675640248569,10.376,,,,noIR,6,94.44444444444444,,0,,1.1708204818169592,6.839653,6.435102,Spliced
HsaINT0117018,NUP210,1513,39.0,30.0,22.73628552544613,"LINE/L2, SINE/MIR",49.90086,-0.3389226191988364,0.26,110.105,47.97,1.198675640248569,10.376,,,,noIR,32,92.88256227758008,,0,,0.1265644590098581,1.2857718,5.885201,Spliced
HsaINT0117013,NUP210,918,39.0,26.0,23.31154684095861,SINE/MIR,57.95207,-0.6374580140126312,0.195,110.105,47.97,1.198675640248569,10.376,,,,noIR,30,91.75824175824177,,0,,0.2629514889203428,3.665537,7.0329695,Spliced
HsaINT0117023,NUP210,357,39.0,35.0,43.977591036414566,LINE/L2,56.02241,-0.2752921344758812,0.445,110.105,47.97,1.198675640248569,10.376,,,,noIR,14,94.73684210526316,,0,,0.380573639283317,0.75271523,6.5457177,Spliced
HsaINT0117011,NUP210,202,39.0,24.0,0.0,,67.82178,-0.3992835828010456,0.0,110.105,47.97,1.198675640248569,10.376,,,,noIR,18,91.57894736842104,,0,,0.382989293588574,4.086693,7.208608,Spliced
HsaINT0117096,NUP214,795,35.0,3.0,40.62893081761006,SINE/MIR,33.33333,0.1284483632463398,0.0,33.175,22.22,0.5782376488684636,6.869,,,,noIR,4,95.45454545454544,,0,,0.3877922936732062,0.3696741,1.3671345,Spliced
HsaINT0117083,NUP214,3504,35.0,18.0,45.09132420091324,"DNA/TcMar-Tigger, DNA/hAT-Charlie, LINE/L1, SINE/Alu",39.01256,-0.0677230936575993,0.0,33.175,22.22,0.5782376488684636,6.869,,,,noIR,83,94.62025316455696,,0,,0.8746443280418139,-3.6316936,3.0661502,Spliced
HsaINT0117084,NUP214,696,35.0,19.0,29.74137931034483,SINE/MIR,39.36782,-0.1959064764277205,0.79,33.175,22.22,0.5782376488684636,6.869,0.161,0.0234386373562381,-1.630067640344584,noIR,6,100.0,,0,,0.9291201465588856,0.5082744,4.217457,Spliced
HsaINT0117086,NUP214,105,35.0,20.0,0.0,,34.28571,0.4025384627860218,0.645,33.175,22.22,0.5782376488684636,6.869,,,,noIR,0,,,0,,1.9803982195404792,6.6109014,4.520731,Spliced
HsaINT1025488,NUP35,1960,8.0,2.0,43.01020408163265,"DNA/TcMar-Tc2, DNA/hAT-Charlie, SINE/MIR, Simple_repeat",33.31633,0.1522261358126275,0.39,36.39,58.765,-0.6914151011529677,,,,,noIR,24,93.57429718875504,0.0040996306252542,0,,0.4771025865328002,-1.4319384,1.6845536,Spliced
HsaINT0117119,NUP37,1831,9.0,4.0,46.47733478973239,"DNA/TcMar-Tigger, SINE/MIR, Simple_repeat",32.22283,0.1488306014978611,0.0,24.17,42.22,-0.8047091055815733,,,,,noIR,22,95.63318777292577,0.0758904418523468,0,,0.8403797676357487,-0.24533167,0.1839652,Spliced
HsaINT0117128,NUP43,3611,7.0,4.0,64.99584602603157,"DNA/hAT-Charlie, SINE/Alu",46.05372,-0.0222058165707519,0.765,67.29,56.565,0.2504824699446086,,,,,noIR,128,93.02325581395348,0.59323623255669,0,,0.9225286462769424,-3.7185845,2.8272655,Spliced
HsaINT0117129,NUP43,2020,7.0,5.0,60.3960396039604,SINE/Alu,42.17822,0.1611921746780682,0.0,67.29,56.565,0.2504824699446086,,,,,noIR,36,94.82758620689656,0.59323623255669,0,,0.7598879741968879,-1.7390931,3.251948,Spliced
HsaINT0117263,NUP58,323,15.0,8.0,0.0,,27.24458,0.2479130414528598,0.745,40.885,41.08,-0.0068645412978137,,,,,noIR,2,100.0,,0,,0.653712237128582,-0.17287764,1.4181615,Spliced
HsaINT0117253,NUP58,3844,15.0,12.0,33.40270551508845,"LINE/L1, SINE/Alu, Simple_repeat",36.21228,0.0315938070106554,0.505,40.885,41.08,-0.0068645412978137,,0.161,,,noIR,70,94.44444444444444,,0,,0.7077326073013306,1.3992481,1.3644701,Spliced
HsaINT0117156,NUP62CL,13402,8.0,4.0,89.7328756901955,"DNA/hAT-Charlie, LINE/L1, SINE/Alu, SINE/MIR, Simple_repeat",39.5538,0.1769237659066621,0.0,10.345,3.16,1.7109371816829064,,,,,noIR,269,76.39627659574468,0.27099922651083,13402,20.5781,1.5275713649503817,-1.2385081,2.2011545,Spliced
HsaINT0117160,NUP62CL,23410,8.0,8.0,66.43741990602307,"DNA, DNA/TcMar-Mariner, DNA/TcMar-Tigger, DNA/hAT-Charlie, LINE/L1, LINE/L2, LTR/ERVL-MaLR, LTR/ERVL?, Low_complexity, SINE/5S-Deu-L2, SINE/Alu, SINE/MIR, Simple_repeat",36.0786,0.3127599214126025,0.0,10.345,3.16,1.7109371816829064,,,,,noIR,283,90.89201877934272,0.27099922651083,23410,20.5781,0.979502864196462,2.1667492,1.1416581,Spliced
HsaINT0117176,NUP85,2634,18.0,5.0,69.4760820045558,"DNA/hAT-Charlie, SINE/Alu",47.41838,-0.0584603118383655,0.6,204.355,53.865,1.9236574836998763,10.811,0.128,0.0118397928036259,-1.926655897700032,noIR,87,95.70815450643777,2.57501512282659,0,,0.8103657895273031,1.5177176,4.8923855,Spliced
HsaINT0117215,NUP93,2113,21.0,7.0,26.455276857548508,"SINE/Alu, Simple_repeat",44.58116,0.1942239582823469,0.855,97.825,102.115,-0.0619196936471317,,,,,noIR,57,85.71428571428571,0.317934160601525,0,,0.751383769689325,0.7947979,4.9749537,Spliced
HsaINT0117197,NUP93,18022,21.0,1.0,46.76506492065253,"DNA/hAT-Charlie, LINE/L1, LINE/L2, LTR/ERVL-MaLR, Retroposon/SVA, SINE/Alu, SINE/MIR, Simple_repeat",45.81068,0.1382525171325478,0.405,97.825,102.115,-0.0619196936471317,,,,,noIR,418,69.51118475559238,0.317934160601525,0,,0.8003754768405122,-0.05628974,7.859019,Spliced
HsaINT0117244,NUP98,1703,32.0,6.0,53.20023487962419,"LINE/L1, Low_complexity, SINE/Alu",38.75514,0.0595622793912912,0.0,54.705,47.355,0.2081559390231273,,,,,noIR,27,93.78531073446328,,0,,1.1093452908970116,0.7112982,1.6442206,Spliced
HsaINT0117232,NUP98,8666,32.0,11.0,55.11193168705285,"DNA/TcMar-Tigger, DNA/hAT-Charlie, LINE/L1, SINE/Alu, SINE/MIR, Simple_repeat",40.60697,0.0066148873588658,0.0,54.705,47.355,0.2081559390231273,,,,,noIR,234,93.48556077904634,,0,,1.0237508242419708,0.7817535,3.029215,Spliced
HsaINT0117241,NUP98,106,32.0,3.0,0.0,,39.62264,0.4128952379515838,0.865,54.705,47.355,0.2081559390231273,,,,,noIR,0,,,0,,1.461486455542093,6.003692,4.094429,Spliced
HsaINT0117238,NUP98,1161,32.0,17.0,36.17571059431525,"SINE/Alu, scRNA",37.38157,0.0621810340810294,0.92,54.705,47.355,0.2081559390231273,,,,,noIR,8,95.91836734693878,,0,,1.2661356284759555,-0.139292,1.5926784,Spliced
HsaINT0117246,NUP98,5541,32.0,8.0,82.07904710341094,"LINE/L1, SINE/Alu, SINE/MIR, Simple_repeat",42.08627,0.0372160654779799,0.785,54.705,47.355,0.2081559390231273,,,,,noIR,165,95.03257328990227,,0,,0.9219997653311798,-2.2778285,2.201723,Spliced
HsaINT1025508,NUP98,2073,32.0,26.0,54.55861070911722,SINE/Alu,41.58225,0.0338576248981567,0.875,54.705,47.355,0.2081559390231273,,,,,noIR,48,95.83333333333331,,0,,1.1533862483828703,0.025469542,1.5635347,Spliced
HsaINT1025503,NUP98,1088,32.0,21.0,54.50367647058823,"LINE/L2, SINE/Alu, SINE/MIR",40.16544,0.0394710216335155,0.685,54.705,47.355,0.2081559390231273,,,,,noIR,14,93.5897435897436,,0,,1.193513399779094,-1.1181164,2.7400389,Spliced
HsaINT1025517,NUS1,16956,4.0,1.0,37.14909176692616,"DNA/TcMar-Tc1, DNA/hAT-Charlie, DNA/hAT-Tip100, LINE/L1, LINE/L2, LTR/ERV1, LTR/ERVL-MaLR, SINE/Alu, SINE/MIR, Simple_repeat",38.08092,0.0700612793511424,0.945,64.495,72.545,-0.1696888638507229,12.0,,,,noIR,303,71.21369294605809,-0.982350889644132,0,,0.8081553497902844,-0.34937766,5.1182547,Spliced
HsaINT1025522,NUSAP1,1367,10.0,9.0,79.22457937088515,SINE/Alu,47.40307,-0.0960461216072632,0.475,106.11,105.59,0.0070874154939319,,,,,noIR,62,97.48110831234256,,1367,16.3422,1.0237543340439583,-3.2747335,3.2368665,Spliced
HsaINT0117296,NVL,1490,22.0,13.0,26.84563758389261,"DNA/hAT-Charlie, SINE/MIR",31.87919,-0.0420570859331055,0.565,41.645,35.36,0.2360250177829478,,,,,noIR,20,91.34615384615384,0.721558932512338,0,,0.3201618514862239,-0.39033458,1.4302437,Spliced
HsaINT0117308,NVL,3536,22.0,5.0,74.26470588235294,"DNA/TcMar-Tigger, SINE/Alu, Simple_repeat",45.13575,0.0467570020406226,0.0,41.645,35.36,0.2360250177829478,,,,,noIR,94,95.41446208112876,0.721558932512338,0,,1.3526193027725213,-2.9349742,2.8416994,Spliced
HsaINT0117337,NXF1,114,21.0,15.0,0.0,,55.26316,-0.0633097372411346,0.91,105.35,43.655,1.2709715074881391,2.392,0.17,0.0710702341137123,-1.1483122539380992,noIR,4,90.2439024390244,1.1461109750355,0,,2.045741585671815,6.4878936,4.7539897,Spliced
HsaINT0117348,NXF1,107,21.0,7.0,0.0,,49.53271,-0.2447641502169646,0.265,105.35,43.655,1.2709715074881391,2.392,0.159,0.0664715719063545,-1.1773640509959218,noIR,0,,1.1461109750355,0,,2.456421998803344,6.39747,5.8672137,Spliced
HsaINT0117349,NXF1,144,21.0,8.0,0.0,,48.61111,-0.0752657365047379,0.245,105.35,43.655,1.2709715074881391,2.392,0.16,0.0668896321070234,-1.1746411926604483,noIR,1,0.0,1.1461109750355,0,,1.7011331329983792,5.466194,5.4641056,Spliced
HsaINT0117346,NXF1,130,21.0,5.0,0.0,,60.0,-0.0676046516168718,0.0,105.35,43.655,1.2709715074881391,2.392,,,,noIR,2,95.0,1.1461109750355,0,,1.9480082901868545,5.765338,5.5617957,Spliced
HsaINT0117345,NXF1,1158,21.0,4.0,50.77720207253886,SINE/Alu,45.33679,-0.260626620722813,0.73,105.35,43.655,1.2709715074881391,2.392,,,,noIR,34,95.3125,1.1461109750355,0,,0.711720248480495,-3.0541282,2.4526575,Spliced
HsaINT0117451,NXN,1174,7.0,3.0,61.66950596252129,SINE/Alu,53.06644,0.0166300085259288,0.435,72.165,69.075,0.0631356431035239,12.0,,,,noIR,43,89.34010152284264,-0.601423890373944,0,,0.92895420373367,2.8578017,6.5349097,Spliced
HsaINT0117518,OAT,1515,9.0,5.0,62.31023102310231,"Low_complexity, SINE/Alu",44.29043,0.0164933953961096,0.695,47.785,125.425,-1.392195214402547,,,,,noIR,44,91.5966386554622,0.35241780480075,0,,0.4482375221188238,1.3821033,2.4458587,Spliced
HsaINT1025553,OAT,3007,9.0,2.0,76.35517126704356,"LINE/L1, LINE/L2, SINE/Alu",40.17293,0.017627412343191,0.215,47.785,125.425,-1.392195214402547,,,,,noIR,66,93.56136820925552,0.35241780480075,0,,1.1155475868658835,-3.0723226,2.1782112,Spliced
HsaINT0117567,OBSCN,837,74.0,10.0,75.74671445639187,"LINE/L1, SINE/MIR",37.63441,-0.3303050237354649,0.315,72.54,3.39,4.419419566833936,12.0,,,,noIR,16,78.70370370370371,,0,,0.7940769630521526,1.1055454,4.200067,Spliced
HsaINT0117610,OBSCN,91,74.0,39.0,0.0,,62.63736,-0.3443111138211356,0.24,72.54,3.39,4.419419566833936,12.0,,,,noIR,4,100.0,,0,,0.4290919449011999,7.2570357,5.555332,Spliced
HsaINT0117613,OBSCN,188,74.0,42.0,57.4468085106383,LINE/CR1,59.57447,-0.2225882310997993,0.0,72.54,3.39,4.419419566833936,12.0,,,,noIR,2,77.77777777777777,,0,,0.3194552891702509,2.5693474,7.4650636,Spliced
HsaINT0117616,OBSCN,589,74.0,44.0,0.0,,70.28862,-1.0180816342135524,0.0,72.54,3.39,4.419419566833936,12.0,,,,noIR,56,90.0,,0,,0.2112016464984248,2.433099,9.277439,Spliced
HsaINT0117642,OBSCN,504,74.0,68.0,0.0,,64.88095,-0.6531292233960037,0.715,72.54,3.39,4.419419566833936,12.0,,,,noIR,18,90.76923076923076,,0,,0.2803172538116382,3.531482,8.039704,Spliced
HsaINT0117580,OBSCN,129,74.0,14.0,0.0,,65.89147,-0.524406250078755,0.285,72.54,3.39,4.419419566833936,12.0,,,,noIR,10,90.1639344262295,,0,,0.680268218253135,5.8716183,7.1527896,Spliced
HsaINT0117628,OBSCN,166,74.0,55.0,0.0,,65.06024,-0.4214545441509196,0.0,72.54,3.39,4.419419566833936,12.0,,,,noIR,10,97.22222222222224,,0,,0.3571659812676671,3.6861882,8.20927,Spliced
HsaINT0117625,OBSCN,731,74.0,53.0,0.0,,60.60192,-0.6003424655658843,0.285,72.54,3.39,4.419419566833936,12.0,0.162,0.0135,-1.869666231504994,noIR,36,90.625,,0,,0.0888101683047312,2.2552714,8.098851,Spliced
HsaINT0117641,OBSCN,183,74.0,67.0,0.0,,68.30601,-0.2890219750077269,0.0,72.54,3.39,4.419419566833936,12.0,,,,noIR,14,96.22641509433964,,0,,0.5096374835616866,3.8580935,8.440676,Spliced
HsaINT0117609,OBSCN,262,74.0,38.0,0.0,,64.50382,-0.8463563213710962,0.255,72.54,3.39,4.419419566833936,12.0,,,,noIR,14,68.51851851851852,,0,,0.6146391711687915,3.8771994,7.4556594,Spliced
HsaINT0117639,OBSCN,101,74.0,65.0,0.0,,69.30693,-0.0134699897002428,0.41,72.54,3.39,4.419419566833936,12.0,,,,noIR,5,63.1578947368421,,0,,0.5494197034755067,7.178631,6.9780784,Spliced
HsaINT0117591,OBSCN,91,74.0,24.0,0.0,,62.63736,-0.2511888874280784,0.0,72.54,3.39,4.419419566833936,12.0,,,,noIR,2,81.81818181818181,,0,,0.5949443589354964,6.8902473,6.4174438,Spliced
HsaINT0117634,OBSCN,145,74.0,61.0,0.0,,65.51724,-0.2297291735497613,0.625,72.54,3.39,4.419419566833936,12.0,,,,noIR,12,97.87234042553192,,0,,0.4025834191925282,2.155113,8.374293,Spliced
HsaINT0117640,OBSCN,206,74.0,66.0,0.0,,68.4466,-0.3627268303316314,0.0,72.54,3.39,4.419419566833936,12.0,,,,noIR,10,78.33333333333333,,0,,0.3786450820938207,1.8300788,9.511222,Spliced
HsaINT0117623,OBSCN,260,74.0,51.0,0.0,,64.23077,-0.3876563668018207,0.35,72.54,3.39,4.419419566833936,12.0,0.16,0.0133333333333333,-1.8750612633917,noIR,13,93.75,,0,,0.5623632217209127,3.267655,7.741548,Spliced
HsaINT0117620,OBSCN,2089,74.0,48.0,83.00622307324079,Simple_repeat,44.94974,-0.527270594403298,0.27,72.54,3.39,4.419419566833936,12.0,0.16,0.0133333333333333,-1.8750612633917,noIR,22,86.60714285714286,,0,,1.8739992217511572,2.8558939,6.624803,Spliced
HsaINT0117619,OBSCN,710,74.0,47.0,21.12676056338028,SINE/MIR,58.02817,-0.5773159378308051,0.0,72.54,3.39,4.419419566833936,12.0,,,,noIR,11,96.22641509433964,,0,,0.1497059316553308,1.3883499,7.2925754,Spliced
HsaINT0117622,OBSCN,9253,74.0,50.0,86.66378471846969,"LINE/L1, LTR/ERVL, LTR/ERVL-MaLR, SINE/Alu, SINE/MIR, Simple_repeat",39.84654,0.023453414203235,0.18,72.54,3.39,4.419419566833936,12.0,,,,noIR,114,90.25487256371814,,0,,0.4010111743428054,1.7808514,7.7079268,Spliced
HsaINT1025558,OBSCN,918,74.0,63.0,3.812636165577342,Simple_repeat,52.61438,-0.9764351143015216,0.0,72.54,3.39,4.419419566833936,12.0,,,,noIR,25,95.4337899543379,,0,,0.711395668574296,2.64938,6.695603,Spliced
HsaINT0117632,OBSCN,117,74.0,59.0,0.0,,66.66667,-0.3392155186497959,0.205,72.54,3.39,4.419419566833936,12.0,0.161,0.0134166666666666,-1.8723553700157751,noIR,0,,,0,,0.617242180239556,6.1731644,5.836114,Spliced
HsaINT0117643,OBSCN,7657,74.0,69.0,55.3741674284968,"LINE/L2, LTR/ERV1, LTR/ERVL, SINE/Alu, Simple_repeat",53.63719,-0.1258168756729508,0.325,72.54,3.39,4.419419566833936,12.0,0.251,0.0209166666666666,-1.6795075245665867,noIR,233,89.94787788533135,,0,,0.4209399518503561,3.1284254,7.9092507,Spliced
HsaINT0117633,OBSCN,560,74.0,60.0,5.714285714285714,Simple_repeat,61.25,-0.8735635005731522,0.37,72.54,3.39,4.419419566833936,12.0,,,,noIR,21,98.13084112149532,,0,,0.350672603420988,2.5030334,8.651148,Spliced
HsaINT0117583,OBSCN,918,74.0,16.0,6.100217864923748,Low_complexity,63.28976,-0.5643467813890961,0.355,72.54,3.39,4.419419566833936,12.0,,,,noIR,71,32.9073482428115,,0,,0.3616809136458657,2.8614414,8.929714,Spliced
HsaINT0117635,OBSCN,480,74.0,62.0,0.0,,66.875,-0.6669102298736957,0.735,72.54,3.39,4.419419566833936,12.0,,,,noIR,34,89.6774193548387,,0,,0.36769573918024,2.8917184,8.279038,Spliced
HsaINT0117734,OCIAD1,5709,8.0,4.0,63.32107199159222,"DNA/TcMar-Tigger, DNA/hAT-Blackjack, DNA/hAT-Charlie, LINE/L1, LINE/L2, SINE/Alu, SINE/MIR, Simple_repeat",36.3286,0.0917769793244449,0.96,148.075,224.975,-0.6034366069542285,,0.18,,,noIR,81,94.64285714285714,-0.28860002107574,0,,0.8600986352611009,0.1263656,1.5502557,Spliced
HsaINT0117763,OCRL,98,23.0,11.0,35.714285714285715,Simple_repeat,31.63265,0.5124329924823466,0.0,32.7,13.865,1.2378430193459664,12.0,,,,noIR,0,,1.02281593904124,0,,1.3729178543933886,5.955008,3.9049847,Spliced
HsaINT0117762,OCRL,1090,23.0,10.0,0.0,,35.13761,0.490633606446434,0.0,32.7,13.865,1.2378430193459664,12.0,,,,noIR,16,95.90163934426228,1.02281593904124,0,,0.465486728597787,-0.96847016,2.975613,Spliced
HsaINT0117781,OCRL,86,23.0,7.0,0.0,,29.06977,0.7502117699669565,0.0,32.7,13.865,1.2378430193459664,12.0,,,,noIR,0,,1.02281593904124,0,,1.2913907455685016,6.6316185,4.104981,Spliced
HsaINT0117816,ODF2,2129,5.0,2.0,30.624706434945985,"SINE/Alu, Simple_repeat",46.87647,0.0557499998318043,0.36,34.82,7.93,2.1345234319471227,,0.127,,,noIR,64,65.28735632183908,1.36771828250734,2129,9.60615,0.7168432960227307,0.43511248,6.440382,Spliced
HsaINT0117840,ODF2L,1545,17.0,16.0,16.893203883495147,"LINE/L2, Simple_repeat",37.54045,0.1948108810425067,0.49,28.75,6.79,2.082078476474368,,0.162,,,noIR,18,92.36111111111111,,0,,0.2252151228790387,-0.08468046,0.511875,Spliced
HsaINT0117843,ODF2L,1479,17.0,4.0,50.10141987829615,"DNA/hAT-Charlie, LINE/L1",27.51859,0.1267645476309233,0.0,28.75,6.79,2.082078476474368,,,,,noIR,10,86.02150537634408,,0,,0.1008816645984374,-1.2248825,1.395419,Spliced
HsaINT0118007,OFD1,87,22.0,4.0,0.0,,26.43678,1.3240813956985813,0.945,61.24,17.615,1.7976698080048243,,,,,noIR,0,,1.01748136935242,0,,1.172713346250104,6.2920556,4.1149583,Spliced
HsaINT0117999,OFD1,1132,22.0,17.0,9.01060070671378,"SINE/MIR, Simple_repeat",35.95406,-0.056375773372845,0.265,61.24,17.615,1.7976698080048243,,,,,noIR,14,17.52577319587629,1.01748136935242,0,,0.6641196985971325,0.1768245,0.95717424,Spliced
HsaINT0118012,OFD1,1715,22.0,9.0,17.434402332361515,"LINE/CR1, SINE/Alu",37.08455,0.0429731622728021,0.405,61.24,17.615,1.7976698080048243,,,,,noIR,9,85.07462686567165,1.01748136935242,0,,1.0354965933647515,-0.20963465,0.889299,Spliced
HsaINT0117995,OFD1,892,22.0,13.0,8.408071748878923,LTR/ERVL,42.26457,-0.0899214365149301,0.0,61.24,17.615,1.7976698080048243,,,,,noIR,11,91.17647058823528,1.01748136935242,0,,0.4105044895210338,0.09706005,0.1986259,Spliced
HsaINT1025594,OFD1,1799,22.0,6.0,46.97053918843802,"DNA/hAT-Charlie, LINE/L1, SINE/MIR",37.57643,0.0384132379874586,0.82,61.24,17.615,1.7976698080048243,,,,,noIR,30,93.91634980988592,1.01748136935242,0,,0.4070721952067004,-0.047576007,3.9039977,Spliced
HsaINT0118010,OFD1,324,22.0,7.0,0.0,,28.7037,0.127535602212278,0.525,61.24,17.615,1.7976698080048243,,,,,noIR,2,94.44444444444444,1.01748136935242,0,,0.4670022850529854,-0.23058458,0.23679307,Spliced
HsaINT0118108,OGT,112,21.0,16.0,0.0,,32.14286,0.6949549578371467,0.415,343.035,62.86,2.4481416054180727,,0.172,,,noIR,2,78.57142857142857,,0,,1.4851897249460126,6.2391744,3.4849174,Spliced
HsaINT0118109,OGT,82,21.0,17.0,0.0,,32.92683,0.8307037088146181,0.16,343.035,62.86,2.4481416054180727,,0.137,,,noIR,2,87.5,,0,,1.943290463640828,6.625555,4.1629186,Spliced
HsaINT0118107,OGT,946,21.0,15.0,56.13107822410148,"LINE/L1, SINE/Alu",40.48626,0.0317291011533665,0.335,343.035,62.86,2.4481416054180727,,0.173,,,noIR,10,96.1038961038961,,0,,1.191479840051621,0.7090555,1.6532584,Spliced
HsaINT0118111,OGT,2746,21.0,19.0,63.94756008739986,"DNA/TcMar-Tigger, DNA/hAT-Charlie, LTR/ERVL-MaLR, Low_complexity, SINE/Alu",41.11435,0.1477581063838496,0.99,343.035,62.86,2.4481416054180727,,1.867,,,noIR,66,91.90371991247264,,0,,0.3179371448252917,-3.350419,2.3978238,Spliced
HsaINT0118103,OGT,196,21.0,11.0,0.0,,33.67347,0.4062000023630949,0.7,343.035,62.86,2.4481416054180727,,0.233,,,noIR,0,,,0,,1.0174612141404673,1.851808,2.0805523,Spliced
HsaINT0118104,OGT,1594,21.0,12.0,66.06022584692597,"LINE/L1, SINE/Alu",44.41656,0.0844331449312809,0.38,343.035,62.86,2.4481416054180727,,0.135,,,noIR,50,89.39393939393939,,0,,1.3089870870792024,-0.42932466,3.4368048,Spliced
HsaINT0118110,OGT,1101,21.0,18.0,52.225249772933694,"LINE/L2, SINE/MIR",36.33061,0.2870672729388091,0.26,343.035,62.86,2.4481416054180727,,0.132,,,noIR,18,87.85714285714286,,0,,0.8680364863242896,2.3318622,2.1269217,Spliced
HsaINT0118102,OGT,89,21.0,10.0,0.0,,25.8427,0.552318187483417,0.0,343.035,62.86,2.4481416054180727,,,,,noIR,0,,,0,,1.6310723268970646,6.58627,3.8952956,Spliced
HsaINT0118113,OGT,240,21.0,20.0,0.0,,37.5,0.3076945603669282,0.4,343.035,62.86,2.4481416054180727,,2.688,,,noIR,6,95.23809523809524,,0,,1.234100126568705,1.2425858,2.988587,Spliced
HsaINT0118114,OGT,5503,21.0,21.0,69.56205705978557,"LINE/L1, Low_complexity, SINE/Alu, SINE/MIR",42.01345,0.1129709197077016,0.475,343.035,62.86,2.4481416054180727,,0.232,,,noIR,176,94.04418828049953,,0,,1.133393212600554,0.2953709,0.75894994,Spliced
